class_id,id,enrolled,capacity,message,timestamp
WINTER 2024 22202,106433,0,10,"",2023-11-17 00:00:00.000000
WINTER 2024 23093,106434,143,162,"",2023-11-17 00:00:00.000000
WINTER 2024 23184,106435,122,243,"",2023-11-17 00:00:00.000000
WINTER 2024 23283,106436,54,54,"",2023-11-17 00:00:00.000000
WINTER 2024 59105,106437,88,189,"",2023-11-17 00:00:00.000000
WINTER 2024 55749,106438,140,243,"",2023-11-17 00:00:00.000000
WINTER 2024 23382,106439,48,48,"",2023-11-17 00:00:00.000000
WINTER 2024 23416,106440,11,48,"",2023-11-17 00:00:00.000000
WINTER 2024 59170,106441,0,6,"",2023-11-17 00:00:00.000000
WINTER 2024 23465,106442,46,48,"",2023-11-17 00:00:00.000000
WINTER 2024 23499,106443,15,24,"",2023-11-17 00:00:00.000000
WINTER 2024 55905,106444,24,24,"",2023-11-17 00:00:00.000000
WINTER 2024 55699,106445,24,24,"",2023-11-17 00:00:00.000000
WINTER 2024 55673,106446,24,24,"",2023-11-17 00:00:00.000000
WINTER 2024 23549,106447,12,24,"",2023-11-17 00:00:00.000000
WINTER 2024 55723,106448,27,48,"",2023-11-17 00:00:00.000000
WINTER 2024 23580,106449,24,24,"",2023-11-17 00:00:00.000000
WINTER 2024 23689,106450,76,78,"",2023-11-17 00:00:00.000000
WINTER 2024 23713,106451,0,5,"",2023-11-17 00:00:00.000000
WINTER 2024 63594,106452,0,15,"",2023-11-17 00:00:00.000000
WINTER 2024 23721,106453,0,30,"",2023-11-17 00:00:00.000000
WINTER 2024 23739,106454,0,30,"",2023-11-17 00:00:00.000000
WINTER 2024 23747,106455,0,30,"",2023-11-17 00:00:00.000000
WINTER 2024 41970,106456,299,300,"",2023-11-17 00:00:00.000000
WINTER 2024 42093,106457,5,30,"",2023-11-17 00:00:00.000000
WINTER 2024 42119,106458,299,300,"",2023-11-17 00:00:00.000000
WINTER 2024 42242,106459,75,75,"",2023-11-17 00:00:00.000000
WINTER 2024 42283,106460,27,100,"",2023-11-17 00:00:00.000000
WINTER 2024 42333,106461,191,250,"",2023-11-17 00:00:00.000000
WINTER 2024 42457,106462,0,0,"",2023-11-17 00:00:00.000000
WINTER 2024 42531,106463,90,90,"",2023-11-17 00:00:00.000000
WINTER 2024 42572,106464,138,250,"",2023-11-17 00:00:00.000000
WINTER 2024 42630,106465,125,125,"",2023-11-17 00:00:00.000000
WINTER 2024 42747,106466,125,125,"",2023-11-17 00:00:00.000000
WINTER 2024 42788,106467,100,100,"",2023-11-17 00:00:00.000000
WINTER 2024 42820,106468,26,75,"",2023-11-17 00:00:00.000000
WINTER 2024 42861,106469,35,125,"",2023-11-17 00:00:00.000000
WINTER 2024 42911,106470,85,100,"",2023-11-17 00:00:00.000000
WINTER 2024 53934,106471,101,100,"",2023-11-17 00:00:00.000000
WINTER 2024 43000,106472,50,100,"",2023-11-17 00:00:00.000000
WINTER 2024 43042,106473,123,125,"",2023-11-17 00:00:00.000000
WINTER 2024 43158,106474,100,100,"",2023-11-17 00:00:00.000000
WINTER 2024 43208,106475,76,100,"",2023-11-17 00:00:00.000000
WINTER 2024 43265,106476,33,100,"",2023-11-17 00:00:00.000000
WINTER 2024 43323,106477,80,80,"",2023-11-17 00:00:00.000000
WINTER 2024 43372,106478,100,100,"",2023-11-17 00:00:00.000000
WINTER 2024 43430,106479,33,75,"",2023-11-17 00:00:00.000000
WINTER 2024 43489,106480,75,75,"",2023-11-17 00:00:00.000000
WINTER 2024 43539,106481,60,75,"",2023-11-17 00:00:00.000000
WINTER 2024 43588,106482,75,75,"",2023-11-17 00:00:00.000000
WINTER 2024 43620,106483,75,75,"",2023-11-17 00:00:00.000000
WINTER 2024 43661,106484,47,75,"",2023-11-17 00:00:00.000000
WINTER 2024 43703,106485,80,80,"",2023-11-17 00:00:00.000000
WINTER 2024 43786,106486,10,25,"",2023-11-17 00:00:00.000000
WINTER 2024 43794,106487,0,5,"",2023-11-17 00:00:00.000000
WINTER 2024 43810,106488,15,40,"",2023-11-17 00:00:00.000000
WINTER 2024 43836,106489,0,0,"",2023-11-17 00:00:00.000000
WINTER 2024 20453,106490,2,40,"",2023-11-17 00:00:00.000000
WINTER 2024 20461,106491,6,20,"",2023-11-17 00:00:00.000000
WINTER 2024 20479,106492,1,20,"",2023-11-17 00:00:00.000000
WINTER 2024 20487,106493,50,50,"",2023-11-17 00:00:00.000000
WINTER 2024 20495,106494,30,30,"",2023-11-17 00:00:00.000000
WINTER 2024 20503,106495,50,50,"",2023-11-17 00:00:00.000000
WINTER 2024 20511,106496,50,50,"",2023-11-17 00:00:00.000000
WINTER 2024 58917,106497,50,50,"",2023-11-17 00:00:00.000000
WINTER 2024 20529,106498,29,100,"",2023-11-17 00:00:00.000000
WINTER 2024 20537,106499,23,100,"",2023-11-17 00:00:00.000000
WINTER 2024 20545,106500,13,100,"",2023-11-17 00:00:00.000000
WINTER 2024 20552,106501,1,25,"",2023-11-17 00:00:00.000000
WINTER 2024 20560,106502,6,20,"",2023-11-17 00:00:00.000000
WINTER 2024 20578,106503,11,30,"",2023-11-17 00:00:00.000000
WINTER 2024 20586,106504,9,30,"",2023-11-17 00:00:00.000000
WINTER 2024 20594,106505,4,32,"",2023-11-17 00:00:00.000000
WINTER 2024 20602,106506,1,32,"",2023-11-17 00:00:00.000000
WINTER 2024 20610,106507,5,50,"",2023-11-17 00:00:00.000000
WINTER 2024 20628,106508,9,50,"",2023-11-17 00:00:00.000000
WINTER 2024 20636,106509,81,500,"",2023-11-17 00:00:00.000000
WINTER 2024 20644,106510,7,30,"",2023-11-17 00:00:00.000000
WINTER 2024 20651,106511,4,55,"",2023-11-17 00:00:00.000000
WINTER 2024 20669,106512,3,30,"",2023-11-17 00:00:00.000000
WINTER 2024 20677,106513,5,40,"",2023-11-17 00:00:00.000000
WINTER 2024 20685,106514,3,40,"",2023-11-17 00:00:00.000000
WINTER 2024 20693,106515,11,40,"",2023-11-17 00:00:00.000000
WINTER 2024 20701,106516,10,10,"",2023-11-17 00:00:00.000000
WINTER 2024 20719,106517,3,10,"",2023-11-17 00:00:00.000000
WINTER 2024 07013,106518,98,140,"",2023-11-17 00:00:00.000000
WINTER 2024 62638,106519,34,150,"",2023-11-17 00:00:00.000000
WINTER 2024 62216,106520,38,100,"",2023-11-17 00:00:00.000000
WINTER 2024 08235,106521,154,300,"",2023-11-17 00:00:00.000000
WINTER 2024 57612,106522,229,300,"",2023-11-17 00:00:00.000000
WINTER 2024 07070,106523,61,150,"",2023-11-17 00:00:00.000000
WINTER 2024 57687,106524,52,150,"",2023-11-17 00:00:00.000000
WINTER 2024 07138,106525,137,150,"",2023-11-17 00:00:00.000000
WINTER 2024 07195,106526,47,150,"",2023-11-17 00:00:00.000000
WINTER 2024 07245,106527,135,135,"",2023-11-17 00:00:00.000000
WINTER 2024 07286,106528,0,5,"",2023-11-17 00:00:00.000000
WINTER 2024 07302,106529,86,100,"",2023-11-17 00:00:00.000000
WINTER 2024 07344,106530,73,70,"",2023-11-17 00:00:00.000000
WINTER 2024 07393,106531,99,150,"",2023-11-17 00:00:00.000000
WINTER 2024 07443,106532,35,70,"",2023-11-17 00:00:00.000000
WINTER 2024 07484,106533,100,100,"",2023-11-17 00:00:00.000000
WINTER 2024 07526,106534,100,100,"",2023-11-17 00:00:00.000000
WINTER 2024 57810,106535,78,96,"",2023-11-17 00:00:00.000000
WINTER 2024 07575,106536,100,100,"",2023-11-17 00:00:00.000000
WINTER 2024 57893,106537,100,100,"",2023-11-17 00:00:00.000000
WINTER 2024 07617,106538,52,100,"",2023-11-17 00:00:00.000000
WINTER 2024 07666,106539,100,100,"",2023-11-17 00:00:00.000000
WINTER 2024 57943,106540,100,100,"",2023-11-17 00:00:00.000000
WINTER 2024 07732,106541,57,100,"",2023-11-17 00:00:00.000000
WINTER 2024 07781,106542,100,100,"",2023-11-17 00:00:00.000000
WINTER 2024 07823,106543,13,50,"",2023-11-17 00:00:00.000000
WINTER 2024 07849,106544,70,100,"",2023-11-17 00:00:00.000000
WINTER 2024 70250,106545,0,10,"",2023-11-17 00:00:00.000000
WINTER 2024 59428,106546,25,100,"",2023-11-17 00:00:00.000000
WINTER 2024 07971,106547,0,10,"",2023-11-17 00:00:00.000000
WINTER 2024 07989,106548,0,1,"",2023-11-17 00:00:00.000000
WINTER 2024 07997,106549,0,10,"",2023-11-17 00:00:00.000000
WINTER 2024 08003,106550,0,5,"",2023-11-17 00:00:00.000000
WINTER 2024 08011,106551,0,10,"",2023-11-17 00:00:00.000000
WINTER 2024 06288,106552,19,25,"",2023-11-17 00:00:00.000000
WINTER 2024 06296,106553,0,1,"",2023-11-17 00:00:00.000000
WINTER 2024 18291,106554,200,200,"",2023-11-17 00:00:00.000000
WINTER 2024 18507,106555,854,860,"",2023-11-17 00:00:00.000000
WINTER 2024 18515,106556,0,15,"",2023-11-17 00:00:00.000000
WINTER 2024 50617,106557,200,200,"",2023-11-17 00:00:00.000000
WINTER 2024 50690,106558,0,15,"",2023-11-17 00:00:00.000000
WINTER 2024 18572,106559,0,40,"",2023-11-17 00:00:00.000000
WINTER 2024 50294,106560,164,200,"",2023-11-17 00:00:00.000000
WINTER 2024 50831,106561,124,150,"",2023-11-17 00:00:00.000000
WINTER 2024 51086,106562,16,20,"",2023-11-17 00:00:00.000000
WINTER 2024 18861,106563,17,25,"",2023-11-17 00:00:00.000000
WINTER 2024 50492,106564,20,20,"",2023-11-17 00:00:00.000000
WINTER 2024 50427,106565,77,150,"",2023-11-17 00:00:00.000000
WINTER 2024 62562,106566,19,19,"",2023-11-17 00:00:00.000000
WINTER 2024 50534,106567,38,38,"",2023-11-17 00:00:00.000000
WINTER 2024 51094,106568,38,38,"",2023-11-17 00:00:00.000000
WINTER 2024 18929,106569,150,150,"",2023-11-17 00:00:00.000000
WINTER 2024 50393,106570,27,38,"",2023-11-17 00:00:00.000000
WINTER 2024 51078,106571,38,38,"",2023-11-17 00:00:00.000000
WINTER 2024 51052,106572,38,38,"",2023-11-17 00:00:00.000000
WINTER 2024 19042,106573,150,150,"",2023-11-17 00:00:00.000000
WINTER 2024 51102,106574,6,38,"",2023-11-17 00:00:00.000000
WINTER 2024 50708,106575,38,38,"",2023-11-17 00:00:00.000000
WINTER 2024 19125,106576,0,55,"",2023-11-17 00:00:00.000000
WINTER 2024 19133,106577,0,20,"",2023-11-17 00:00:00.000000
WINTER 2024 19166,106578,12,15,"",2023-11-17 00:00:00.000000
WINTER 2024 50179,106579,14,15,"",2023-11-17 00:00:00.000000
WINTER 2024 50716,106580,18,15,"",2023-11-17 00:00:00.000000
WINTER 2024 51037,106581,5,15,"",2023-11-17 00:00:00.000000
WINTER 2024 19182,106582,0,30,"",2023-11-17 00:00:00.000000
WINTER 2024 19190,106583,0,30,"",2023-11-17 00:00:00.000000
WINTER 2024 40683,106584,120,120,"",2023-11-17 00:00:00.000000
WINTER 2024 40899,106585,135,135,"",2023-11-17 00:00:00.000000
WINTER 2024 41012,106586,0,20,"",2023-11-17 00:00:00.000000
WINTER 2024 59204,106587,60,60,"",2023-11-17 00:00:00.000000
WINTER 2024 61937,106588,60,60,"",2023-11-17 00:00:00.000000
WINTER 2024 59246,106589,45,60,"",2023-11-17 00:00:00.000000
WINTER 2024 41095,106590,60,60,"",2023-11-17 00:00:00.000000
WINTER 2024 58347,106591,61,60,"",2023-11-17 00:00:00.000000
WINTER 2024 61432,106592,60,60,"",2023-11-17 00:00:00.000000
WINTER 2024 59287,106593,54,54,"",2023-11-17 00:00:00.000000
WINTER 2024 58420,106594,60,60,"",2023-11-17 00:00:00.000000
WINTER 2024 41228,106595,60,60,"",2023-11-17 00:00:00.000000
WINTER 2024 41319,106596,28,60,"",2023-11-17 00:00:00.000000
WINTER 2024 58131,106597,119,120,"",2023-11-17 00:00:00.000000
WINTER 2024 41343,106598,30,30,"",2023-11-17 00:00:00.000000
WINTER 2024 58271,106599,90,120,"",2023-11-17 00:00:00.000000
WINTER 2024 41517,106600,60,60,"",2023-11-17 00:00:00.000000
WINTER 2024 58230,106601,60,60,"",2023-11-17 00:00:00.000000
WINTER 2024 41640,106602,0,0,"",2023-11-17 00:00:00.000000
WINTER 2024 58214,106603,5,10,"",2023-11-17 00:00:00.000000
WINTER 2024 58453,106604,10,10,"",2023-11-17 00:00:00.000000
WINTER 2024 41681,106605,1,15,"",2023-11-17 00:00:00.000000
WINTER 2024 41699,106606,0,1,"",2023-11-17 00:00:00.000000
WINTER 2024 41707,106607,0,1,"",2023-11-17 00:00:00.000000
WINTER 2024 03962,106608,520,520,"",2023-11-17 00:00:00.000000
WINTER 2024 04226,106609,0,15,"",2023-11-17 00:00:00.000000
WINTER 2024 04242,106610,42,60,"",2023-11-17 00:00:00.000000
WINTER 2024 51953,106611,9,25,"",2023-11-17 00:00:00.000000
WINTER 2024 52001,106612,36,35,"",2023-11-17 00:00:00.000000
WINTER 2024 04341,106613,35,35,"",2023-11-17 00:00:00.000000
WINTER 2024 52100,106614,35,35,"",2023-11-17 00:00:00.000000
WINTER 2024 52076,106615,60,60,"",2023-11-17 00:00:00.000000
WINTER 2024 52035,106616,60,60,"",2023-11-17 00:00:00.000000
WINTER 2024 67363,106617,15,35,"",2023-11-17 00:00:00.000000
WINTER 2024 67355,106618,10,20,"",2023-11-17 00:00:00.000000
WINTER 2024 04382,106619,0,10,"",2023-11-17 00:00:00.000000
WINTER 2024 04390,106620,0,15,"",2023-11-17 00:00:00.000000
WINTER 2024 04408,106621,0,10,"",2023-11-17 00:00:00.000000
WINTER 2024 03673,106622,0,20,"",2023-11-17 00:00:00.000000
WINTER 2024 03681,106623,34,50,"",2023-11-17 00:00:00.000000
WINTER 2024 03707,106624,33,70,"",2023-11-17 00:00:00.000000
WINTER 2024 03715,106625,24,70,"",2023-11-17 00:00:00.000000
WINTER 2024 53355,106626,25,25,"",2023-11-17 00:00:00.000000
WINTER 2024 03731,106627,34,70,"",2023-11-17 00:00:00.000000
WINTER 2024 03749,106628,5,25,"",2023-11-17 00:00:00.000000
WINTER 2024 53397,106629,14,22,"",2023-11-17 00:00:00.000000
WINTER 2024 03764,106630,14,14,"",2023-11-17 00:00:00.000000
WINTER 2024 03772,106631,16,24,"",2023-11-17 00:00:00.000000
WINTER 2024 03780,106632,24,24,"",2023-11-17 00:00:00.000000
WINTER 2024 03806,106633,28,70,"",2023-11-17 00:00:00.000000
WINTER 2024 03814,106634,0,5,"",2023-11-17 00:00:00.000000
WINTER 2024 03822,106635,0,5,"",2023-11-17 00:00:00.000000
WINTER 2024 03830,106636,0,7,"",2023-11-17 00:00:00.000000
WINTER 2024 24240,106637,127,280,"",2023-11-17 00:00:00.000000
WINTER 2024 55475,106638,0,20,"",2023-11-17 00:00:00.000000
WINTER 2024 24406,106639,57,120,"",2023-11-17 00:00:00.000000
WINTER 2024 24471,106640,50,120,"",2023-11-17 00:00:00.000000
WINTER 2024 24539,106641,33,32,"",2023-11-17 00:00:00.000000
WINTER 2024 60269,106642,19,32,"",2023-11-17 00:00:00.000000
WINTER 2024 55632,106643,46,60,"",2023-11-17 00:00:00.000000
WINTER 2024 55459,106644,10,32,"",2023-11-17 00:00:00.000000
WINTER 2024 24620,106645,1,32,"",2023-11-17 00:00:00.000000
WINTER 2024 24646,106646,49,70,"",2023-11-17 00:00:00.000000
WINTER 2024 55616,106647,12,25,"",2023-11-17 00:00:00.000000
WINTER 2024 60277,106648,2,20,"",2023-11-17 00:00:00.000000
WINTER 2024 24679,106649,0,25,"",2023-11-17 00:00:00.000000
WINTER 2024 55467,106650,3,35,"",2023-11-17 00:00:00.000000
WINTER 2024 60715,106651,6,25,"",2023-11-17 00:00:00.000000
WINTER 2024 24687,106652,0,15,"",2023-11-17 00:00:00.000000
WINTER 2024 27102,106653,11,20,"",2023-11-16 00:00:00.000000
WINTER 2024 27110,106654,9,17,"",2023-11-16 00:00:00.000000
WINTER 2024 27128,106655,6,25,"",2023-11-16 00:00:00.000000
WINTER 2024 27136,106656,7,25,"",2023-11-16 00:00:00.000000
WINTER 2024 27144,106657,0,25,"",2023-11-16 00:00:00.000000
WINTER 2024 27151,106658,7,25,"",2023-11-16 00:00:00.000000
WINTER 2024 27169,106659,7,12,"",2023-11-16 00:00:00.000000
WINTER 2024 27177,106660,5,25,"",2023-11-16 00:00:00.000000
WINTER 2024 27185,106661,6,25,"",2023-11-16 00:00:00.000000
WINTER 2024 52373,106662,6,17,"",2023-11-16 00:00:00.000000
WINTER 2024 27193,106663,6,25,"",2023-11-16 00:00:00.000000
WINTER 2024 27201,106664,5,12,"",2023-11-16 00:00:00.000000
WINTER 2024 27219,106665,5,25,"",2023-11-16 00:00:00.000000
WINTER 2024 27227,106666,7,25,"",2023-11-16 00:00:00.000000
WINTER 2024 54395,106667,4,25,"",2023-11-16 00:00:00.000000
WINTER 2024 27235,106668,3,25,"",2023-11-16 00:00:00.000000
WINTER 2024 27243,106669,0,5,"",2023-11-16 00:00:00.000000
WINTER 2024 63305,106670,4,15,"",2023-11-16 00:00:00.000000
WINTER 2024 61879,106671,78,120,"",2023-11-16 00:00:00.000000
WINTER 2024 61853,106672,28,40,"",2023-11-16 00:00:00.000000
WINTER 2024 61861,106673,118,120,"",2023-11-16 00:00:00.000000
WINTER 2024 27300,106674,0,10,"",2023-11-16 00:00:00.000000
WINTER 2024 27318,106675,0,5,"",2023-11-16 00:00:00.000000
WINTER 2024 27326,106676,0,15,"",2023-11-16 00:00:00.000000
WINTER 2024 62828,106677,10,12,"",2023-11-16 00:00:00.000000
WINTER 2024 08383,106678,8,8,"",2023-11-16 00:00:00.000000
WINTER 2024 08391,106679,9,12,"",2023-11-16 00:00:00.000000
WINTER 2024 50732,106680,1,15,"",2023-11-16 00:00:00.000000
WINTER 2024 08409,106681,9,10,"",2023-11-16 00:00:00.000000
WINTER 2024 02303,106682,93,286,"",2023-11-16 00:00:00.000000
WINTER 2024 02360,106683,0,0,"",2023-11-16 00:00:00.000000
WINTER 2024 46482,106684,456,528,"",2023-11-16 00:00:00.000000
WINTER 2024 46649,106685,10,25,"",2023-11-16 00:00:00.000000
WINTER 2024 46664,106686,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 46698,106687,41,55,"",2023-11-16 00:00:00.000000
WINTER 2024 46748,106688,50,60,"",2023-11-16 00:00:00.000000
WINTER 2024 46797,106689,60,60,"",2023-11-16 00:00:00.000000
WINTER 2024 57844,106690,60,60,"",2023-11-16 00:00:00.000000
WINTER 2024 46946,106691,90,90,"",2023-11-16 00:00:00.000000
WINTER 2024 46961,106692,90,90,"",2023-11-16 00:00:00.000000
WINTER 2024 52571,106693,42,90,"",2023-11-16 00:00:00.000000
WINTER 2024 52589,106694,180,180,"",2023-11-16 00:00:00.000000
WINTER 2024 52597,106695,51,90,"",2023-11-16 00:00:00.000000
WINTER 2024 47050,106696,74,90,"",2023-11-16 00:00:00.000000
WINTER 2024 47068,106697,90,90,"",2023-11-16 00:00:00.000000
WINTER 2024 52613,106698,86,90,"",2023-11-16 00:00:00.000000
WINTER 2024 47126,106699,72,149,"",2023-11-16 00:00:00.000000
WINTER 2024 47134,106700,89,90,"",2023-11-16 00:00:00.000000
WINTER 2024 47142,106701,72,90,"",2023-11-16 00:00:00.000000
WINTER 2024 52621,106702,14,90,"",2023-11-16 00:00:00.000000
WINTER 2024 52639,106703,20,90,"",2023-11-16 00:00:00.000000
WINTER 2024 47159,106704,90,90,"",2023-11-16 00:00:00.000000
WINTER 2024 47167,106705,234,500,"",2023-11-16 00:00:00.000000
WINTER 2024 47175,106706,0,18,"",2023-11-16 00:00:00.000000
WINTER 2024 52647,106707,90,90,"",2023-11-16 00:00:00.000000
WINTER 2024 52654,106708,90,90,"",2023-11-16 00:00:00.000000
WINTER 2024 47183,106709,90,90,"",2023-11-16 00:00:00.000000
WINTER 2024 52662,106710,90,90,"",2023-11-16 00:00:00.000000
WINTER 2024 47191,106711,90,90,"",2023-11-16 00:00:00.000000
WINTER 2024 47209,106712,33,90,"",2023-11-16 00:00:00.000000
WINTER 2024 52688,106713,73,75,"",2023-11-16 00:00:00.000000
WINTER 2024 52720,106714,90,90,"",2023-11-16 00:00:00.000000
WINTER 2024 47233,106715,0,50,"",2023-11-16 00:00:00.000000
WINTER 2024 52738,106716,0,0,"",2023-11-16 00:00:00.000000
WINTER 2024 47241,106717,0,15,"",2023-11-16 00:00:00.000000
WINTER 2024 47258,106718,0,20,"",2023-11-16 00:00:00.000000
WINTER 2024 47266,106719,0,15,"",2023-11-16 00:00:00.000000
WINTER 2024 47274,106720,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 47282,106721,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 62943,106722,9,20,"",2023-11-16 00:00:00.000000
WINTER 2024 54445,106723,9,20,"",2023-11-16 00:00:00.000000
WINTER 2024 50898,106724,11,20,"",2023-11-16 00:00:00.000000
WINTER 2024 54429,106725,8,15,"",2023-11-16 00:00:00.000000
WINTER 2024 50955,106726,14,22,"",2023-11-16 00:00:00.000000
WINTER 2024 40634,106727,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 40642,106728,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 40659,106729,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 40667,106730,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 01180,106731,12,12,"",2023-11-16 00:00:00.000000
WINTER 2024 50526,106732,8,12,"",2023-11-16 00:00:00.000000
WINTER 2024 50542,106733,0,12,"",2023-11-16 00:00:00.000000
WINTER 2024 01214,106734,13,12,"",2023-11-16 00:00:00.000000
WINTER 2024 62919,106735,12,12,"",2023-11-16 00:00:00.000000
WINTER 2024 50518,106736,13,15,"",2023-11-16 00:00:00.000000
WINTER 2024 01248,106737,3,3,"",2023-11-16 00:00:00.000000
WINTER 2024 50559,106738,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 50567,106739,0,0,"",2023-11-16 00:00:00.000000
WINTER 2024 50575,106740,0,0,"",2023-11-16 00:00:00.000000
WINTER 2024 27359,106741,4,24,"",2023-11-16 00:00:00.000000
WINTER 2024 27367,106742,23,24,"",2023-11-16 00:00:00.000000
WINTER 2024 27375,106743,24,24,"",2023-11-16 00:00:00.000000
WINTER 2024 27383,106744,19,24,"",2023-11-16 00:00:00.000000
WINTER 2024 27391,106745,15,24,"",2023-11-16 00:00:00.000000
WINTER 2024 27409,106746,7,18,"",2023-11-16 00:00:00.000000
WINTER 2024 27417,106747,14,18,"",2023-11-16 00:00:00.000000
WINTER 2024 52522,106748,9,18,"",2023-11-16 00:00:00.000000
WINTER 2024 27425,106749,0,0,"",2023-11-16 00:00:00.000000
WINTER 2024 52530,106750,3,18,"",2023-11-16 00:00:00.000000
WINTER 2024 52548,106751,11,18,"",2023-11-16 00:00:00.000000
WINTER 2024 27441,106752,3,20,"",2023-11-16 00:00:00.000000
WINTER 2024 27474,106753,2,20,"",2023-11-16 00:00:00.000000
WINTER 2024 27482,106754,0,5,"",2023-11-16 00:00:00.000000
WINTER 2024 27490,106755,0,5,"",2023-11-16 00:00:00.000000
WINTER 2024 27508,106756,0,5,"",2023-11-16 00:00:00.000000
WINTER 2024 62935,106757,10,15,"",2023-11-16 00:00:00.000000
WINTER 2024 51045,106758,6,15,"",2023-11-16 00:00:00.000000
WINTER 2024 51011,106759,6,20,"",2023-11-16 00:00:00.000000
WINTER 2024 51029,106760,20,18,"",2023-11-16 00:00:00.000000
WINTER 2024 55145,106761,12,15,"",2023-11-16 00:00:00.000000
WINTER 2024 51003,106762,1,20,"",2023-11-16 00:00:00.000000
WINTER 2024 50997,106763,10,16,"",2023-11-16 00:00:00.000000
WINTER 2024 49049,106764,5,5,"",2023-11-16 00:00:00.000000
WINTER 2024 49056,106765,5,5,"",2023-11-16 00:00:00.000000
WINTER 2024 49064,106766,0,5,"",2023-11-16 00:00:00.000000
WINTER 2024 49106,106767,13,25,"",2023-11-16 00:00:00.000000
WINTER 2024 49114,106768,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 49122,106769,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 49130,106770,0,1,"",2023-11-16 00:00:00.000000
WINTER 2024 31641,106771,7,28,"",2023-11-16 00:00:00.000000
WINTER 2024 31674,106772,25,30,"",2023-11-16 00:00:00.000000
WINTER 2024 31708,106773,125,125,"",2023-11-16 00:00:00.000000
WINTER 2024 31765,106774,8,12,"",2023-11-16 00:00:00.000000
WINTER 2024 31781,106775,0,14,"",2023-11-16 00:00:00.000000
WINTER 2024 61473,106776,5,15,"",2023-11-16 00:00:00.000000
WINTER 2024 47852,106777,24,24,"",2023-11-16 00:00:00.000000
WINTER 2024 47886,106778,24,24,"",2023-11-16 00:00:00.000000
WINTER 2024 47910,106779,24,24,"",2023-11-16 00:00:00.000000
WINTER 2024 47944,106780,24,24,"",2023-11-16 00:00:00.000000
WINTER 2024 52894,106781,24,24,"",2023-11-16 00:00:00.000000
WINTER 2024 52829,106782,24,24,"",2023-11-16 00:00:00.000000
WINTER 2024 52837,106783,24,24,"",2023-11-16 00:00:00.000000
WINTER 2024 52845,106784,24,24,"",2023-11-16 00:00:00.000000
WINTER 2024 55830,106785,24,24,"",2023-11-16 00:00:00.000000
WINTER 2024 68973,106786,12,24,"",2023-11-16 00:00:00.000000
