course_acronym,prerequisite_acronym,is_strong,is_same_major
ENGL 192SS,WRIT 50,false,false
ENGL 192SS,WRIT 109,false,false
ENGL 192SS,ENGL 10,false,true
ENV S 1H,ENV S 1,false,true
ENV S 30,MAT 34A,false,false
ENV S 30,MAT 3A,false,false
ENV S 30,MAT 2A,false,false
ENV S 129,ENV S 1,false,true
ENV S 129,ENV S 2,false,true
ENV S 129,ENV S 3,false,true
ENV S 130A,ENV S 1,false,true
ENV S 130A,ENV S 3,false,true
ENV S 130A,ANTH 2,false,false
ENV S 133,MCDB 1A,true,false
ENV S 133,MCDB 1B,true,false
ENV S 133,EEMB 2,true,false
ENV S 133,EEMB 3,true,false
ENV S 171,MCDB 1A,true,false
ENV S 171,MCDB 1B,true,false
ENV S 171,EEMB 2,true,false
ENV S 171,EEMB 3,true,false
ENV S 171,EEMB 1,false,false
ENV S 171,EEMB 60,false,false
ENV S 171,EEMB 100,false,false
ENV S 171,CHEM 1A,false,false
ENV S 171,CHEM 1B,false,false
ENV S 171,CHEM 1C,false,false
ENV S 171,CHEM 15A,false,false
ENV S 171,CHEM 15B,false,false
ENV S 178,POL S 12,false,false
ENV S 178,ENV S 3,false,true
FEMST 133,MS 20,false,false
FEMST 133,MS 30,false,false
FEMST 133,MS 40,false,false
FEMST 133,MS 50,false,false
FEMST 133,MS 60,false,false
FEMST 133,MS 80,false,false
FEMST 159B,HIST 17A,false,false
FEMST 159B,HIST 17B,false,false
FEMST 159B,HIST 17C,false,false
FEMST 164,MS 20,false,false
FEMST 164,MS 30,false,false
FEMST 164,MS 40,false,false
FEMST 164,MS 50,false,false
FEMST 164,MS 60,false,false
FEMST 164,MS 80,false,false
FEMST 195HA,MS 195H,false,false
FAMST 101B,MS 46,true,false
FAMST 101B,MS 70,true,false
FAMST 106A,ES 46,false,false
FAMST 106A,ES 102,false,false
FAMST 106A,ES 104,false,false
FAMST 106A,ES 107,false,false
FAMST 112,MS 46,false,false
FAMST 122ME,MS 46,false,false
FAMST 155SR,ES 46,false,false
FAMST 163,ES 46,false,false
FAMST 165BA,ES 46,false,false
FAMST 169,ES 46,false,false
FAMST 175,ES 46,false,false
FAMST 187AA,ES 46,false,false
FAMST 187GG,ES 46,false,false
FAMST 187YC,ES 46,false,false
FAMST 189TW,MS 46,false,false
FAMST 189TW,MS 70,false,false
FAMST 192FT,ED 96,true,false
FR 50CX,WRIT 2,false,false
FR 101A,FR 100,false,true
FR 101A,FR 26,false,true
FR 149D,FR 101A,true,true
FR 149D,FR 101B,true,true
FR 149D,FR 101C,true,true
FR 149D,FR 104A,true,true
FR 149D,FR 104B,true,true
FR 149D,FR 104C,true,true
FR 149D,FR 104D,true,true
FR 162A,FR 100,false,true
GEOG 108,GEOG 5,false,true
GEOG 115A,GEOG 3,false,true
GEOG 115A,GEOG 3A,false,true
GEOG 133,GEOG 110,false,true
GEOG 141A,GEOG 5,false,true
GEOG 172,LIT 5A,false,false
GEOG 172,BIOL 30,false,false
GEOG 172,PSY 5,false,false
GEOG 172,COMM 87,false,false
GER 101A,GER 6,false,true
GER 106,GER 1,false,true
GER 106,GER 6,false,true
GLOBL 140,GLOBL 1,true,true
GLOBL 140,GLOBL 2,true,true
GLOBL 196SJ,HIST 74,false,false
GREEK 100,GREEK 3,false,true
GREEK 110,GREEK 102,false,true
HIST 106B,HIST 4B,false,true
HIST 115A,HIST 2B,false,true
HIST 115A,HIST 4B,false,true
HIST 124A,HIST 2C,false,true
HIST 124A,HIST 4C,false,true
HIST 133D,HIST 2C,false,true
HIST 133D,HIST 4C,false,true
HIST 133Q,HIST 33D,false,true
HIST 133Q,HIST 133B,false,true
HIST 133Q,HIST 133C,false,true
HIST 133Q,HIST 133D,false,true
HIST 135C,HIST 4B,false,true
HIST 135C,HIST 4C,false,true
HIST 136M,HIST 9,false,true
HIST 136M,HIST 8,false,true
HIST 136M,HIST 17A,false,true
HIST 136M,HIST 168B,false,true
HIST 145A,HIST 46,false,true
HIST 145A,ES 45,false,false
HIST 149AD,HIST 8,false,true
HIST 149AD,HIST 49A,false,true
HIST 149AD,HIST 49B,false,true
HIST 159B,HIST 17A,false,true
HIST 159B,HIST 17B,false,true
HIST 159B,HIST 17C,false,true
HIST 168A,HIST 17A,false,true
HIST 168A,HIST 17B,false,true
HIST 168A,HIST 17C,false,true
HIST 168A,CH ST 1A,false,false
HIST 168A,CH ST 1B,false,false
HIST 168A,CH ST 1C,false,false
HIST 184E,HIST 2A,false,true
HIST 184E,HIST 2B,false,true
HIST 184E,HIST 2C,false,true
HIST 187R,HIST 87,false,true
ITAL 101,ITAL 6,false,true
JAPAN 4,JAPAN 3,false,true
JAPANW 120A,JAPAN 6,false,false
JAPAN 144,JAPAN 120C,false,true
JAPAN 144,JAPAN 125,false,true
JAPAN 181,JAPAN 120C,false,true
JAPAN 181,JAPAN 125,false,true
KOR 4,KOR 1,false,true
KOR 4,KOR 2,false,true
KOR 4,KOR 3,false,true
KOR 199,Korean - KOR 2,false,false
LATIN 100,LATIN 3,false,true
LATIN 103,LATIN 1,true,true
LATIN 103,LATIN 2,true,true
LATIN 103,LATIN 3,true,true
LATIN 138,LATIN 102,false,true
LING 101,LING 20,false,true
LING 117,LING 20,false,true
LING 127,LING 20,false,true
LING 134,LING 20,false,true
MATRL 100A,CHEM 1A,false,false
MATRL 100A,CHEM 1B,false,false
MATRL 100A,PHYS 4,false,false
MATRL 100A,MAT 4B,false,false
MATRL 100A,MAT 6A,false,false
MATRL 100A,MAT 6B,false,false
MATRL 162A,ECE 130A,true,false
MATRL 162A,ECE 130B,true,false
MATRL 162A,ECE 134,true,false
MATRL 185,MAT 100B,false,false
MATRL 185,MAT 101,false,false
MATH 94,MAT 3C,false,false
MATH 94,MAT 4A,false,false
MATH 94,MAT 4B,false,false
MATH 94,MAT 5A,false,false
MATH 94,MAT 5B,false,false
MATH 94,MAT 5C,false,false
MATH 94,MAT 6A,false,false
MATH 94,MAT 6B,false,false
MATH 102A,MAT 8,false,false
MATH 111A,MAT 8,true,false
MATH 111A,MAT 108A,true,false
MATH 113,MAT 8,false,false
MATH 118A,MAT 5A,false,false
MATH 118A,MAT 5B,false,false
MATH 118A,MAT 4B,false,false
MATH 118A,MAT 6A,false,false
MATH 118A,MAT 108A,true,false
MATH 118A,MAT 117,true,false
MATH 119A,MAT 5A,false,false
MATH 119A,MAT 5B,false,false
MATH 119A,MAT 4B,false,false
MATH 119A,MAT 6A,false,false
MATH 119A,MAT 8,false,false
MATH 190,MAT 3C,false,false
MATH 190,MAT 4A,false,false
MATH 190,MAT 4B,false,false
MATH 190,MAT 5A,false,false
MATH 190,MAT 5B,false,false
MATH 190,MAT 5C,false,false
MATH 190,MAT 6A,false,false
MATH 190,MAT 6B,false,false
MATH 190,MAT 94,false,false
ME 105,ME 151B,false,true
ME 105,ME 152B,false,true
ME 105,ME 163,false,true
ME 105,MAT 101,false,false
ME 105,MAT 100B,false,false
ME 128,ENGR 10,true,false
ME 128,ENGR 14,true,false
ME 128,ENGR 15,true,false
ME 128,ENGR 16,true,false
ME 128,ENGR 153,true,false
ME 140A,ME 17,false,true
ME 151A,PHYS 2,false,false
ME 151A,ME 14,false,true
ME 151A,MAT 5C,false,false
ME 151A,MAT 6B,false,false
ME 152A,MAT 5C,false,false
ME 152A,MAT 6B,false,false
ME 152A,ME 16,false,true
ME 154,ME 15,false,true
ME 154,ME 16,false,true
ME 156A,ME 14,false,true
ME 156A,ME 15,false,true
ME 156A,MAT 101,false,false
ME 156A,MAT 100B,false,false
ME 157,ENGR 151A,false,false
ME 157,ENGR 151B,false,false
ME 157,ENGR 152A,false,false
ME 157,ENGR 152B,false,false
ME 167,ME 15,false,true
ME 179D,ECE 130A,false,false
ME 179D,ME 155A,false,true
ME 179L,ENGR 3,false,false
ME 179L,ME 6,false,true
ME 179L,ECE 2A,false,false
ME 179L,ME 170C,false,true
ME 179L,ECE 181C,false,false
ME 185,MAT 100B,false,false
ME 185,MAT 101,false,false
ME 189A,ME 151C,false,true
ME 189A,ME 152B,false,true
ME 189A,ME 153,false,true
ME 189A,ME 163,false,true
MS 141,MS 133,false,true
MCDB 11,CHEM 1A,false,false
MCDB 11,CHEM 2A,false,false
MCDB 15HG,ME 1S,false,false
MCDB 15SF,ME 1S,false,false
MCDB 101L,MCDB 101A,false,true
MCDB 101L,MCDB 101B,false,true
MCDB 101L,EEMB 129,false,false
MCDB 103,MCDB 1A,true,true
MCDB 103,EEMB 2,true,false
MCDB 103,MCDB 1B,true,true
MCDB 126,MCDB 101A,false,true
MCDB 126,CHEM 142C,false,false
MCDB 126,CHEM 109A,false,false
MCDB 126,CHEM 109B,false,false
MCDB 126,CHEM 109C,false,false
MCDB 126AL,MCDB 126,false,true
MCDB 126AL,MCDB 126A,false,true
MCDB 131,MCDB 101A,false,true
MCDB 131,CHEM 109A,false,false
MCDB 131,CHEM 109B,false,false
MCDB 131,CHEM 109C,false,false
MCDB 131,MCDB 110,false,true
MCDB 131L,MCDB 131,false,true
MCDB 151,MCDB 1A,true,true
MCDB 151,MCDB 1B,true,true
MUS 5A,MUS 11,false,true
MUS 35A,MUS 33,false,true
MUS 101A,MUS 5C,false,true
MUS 135A,MUS 33,false,true
MUS 158B,MUS 25,false,true
MUS 160A,MUS 4C,false,true
MUS 160A,MUS 5C,false,true
PHIL 135,PHIL 100B,false,true
PHIL 135,PHIL 100D,false,true
PHIL 135,PHIL 100E,false,true
PHIL 149,PHIL 100B,true,true
PHIL 149,PHIL 100C,true,true
PHIL 149,PHIL 100D,true,true
PHIL 149,PHIL 100E,true,true
PHYS 13AL,PHYS 3,false,true
PHYS 13AL,PHYS 23,false,true
PHYS CS 15A,PHYS 31,false,false
PHYS 20AL,PHYS 2,false,true
PHYS 20AL,PHYS 22,false,true
PHYS 20AL,PHYS 3,false,true
PHYS 20AL,PHYS 23,false,true
PHYS 120,PHYS 5,false,true
PHYS 120,PHYS 25,false,true
PHYS 123A,PHYS 115A,false,true
PHYS 136,PHYS 2,false,true
PHYS 136,PHYS 22,false,true
POL S 118,POL S 6,false,true
POL S 118,POL S 7,false,true
POL S 118,POL S 15,false,true
POL S 121,POL S 7,false,true
POL S 140,POL S 6,false,true
POL S 140,GLOBL 2,false,false
POL S 149,POL S 6,true,true
POL S 149,POL S 15,true,true
POL S 166,POL S 15,false,true
POL S 175,POL S 12,false,true
POL S 175,ENV S 3,false,false
POL S 178,POL S 12,false,true
PORT 4,PORT 3,false,true
PORT 4,PORT 16B,false,true
PORT 102A,PORT 6,false,true
PSY 136,PSY 106,false,true
PSY 136,PSY 111,false,true
PSY 153,PSY 102,false,true
PSY 153,PSY 106,false,true
PSY 153,PSY 111,false,true
PSY 190L,Psychology - PSY 2,false,false
PSY 190L,PSY 99P,false,true
PSY 190L,PSY 199P,false,true
PSY 190L,MUS 3,false,false
PSY 190L,MUS 0,false,false
PSY 190L,ED 3,false,false
RG ST 10D,RG ST 10A,false,true
RG ST 10D,RG ST 10B,false,true
RG ST 10D,RG ST 10C,false,true
RG ST 58D,RG ST 57E,false,true
RG ST 58D,RG ST 58C,false,true
RG ST 135,RG ST 30F,false,true
RG ST 148A,RG ST 10F,false,true
RG ST 159G,RG ST 159D,false,true
RG ST 159G,RG ST 159E,false,true
RG ST 159G,RG ST 159F,false,true
RUSS 4,RUSS 3,false,true
RUSS 101D,RUSS 6,false,true
SPAN 156,SPAN 102L,false,true
SPAN 156,SPAN 30,false,true
SPAN 175,SPAN 102L,false,true
SPAN 175,SPAN 30,false,true
SPAN 178,SPAN 16A,false,true
SPAN 178,SPAN 16B,false,true
SPAN 178,SPAN 25,false,true
SPAN 188,SPAN 102L,false,true
SPAN 188,SPAN 30,false,true
PSTAT 5H,ME 5A,false,false
PSTAT 5H,ME 5L,false,false
PSTAT 5H,ME 109,false,false
PSTAT 175,PSTAT 10,true,true
PSTAT 175,PSTAT 120B,true,true
PSTAT 197A,PSTAT 126,false,true
THTR 10A,THTR 5,false,true
THTR 11A,THTR 5,false,true
THTR 15A,THTR 5,false,true
THTR 40,THTR 5,false,true
THTR 110A,THTR 10C,false,true
THTR 110A,THTR 151A,false,true
THTR 111A,THTR 11C,false,true
THTR 111A,ME 151A,false,false
THTR 112,THTR 111C,false,true
THTR 151A,THTR 15C,true,true
THTR 151A,THTR 188S,true,true
THTR 151A,THTR 110A,true,true
THTR 151A,THTR 111A,true,true
THTR 151F,THTR 151C,false,true
THTR 152D,THTR 152C,false,true
THTR 199RA,Theater - THTR 2,false,false
WRIT 1E,ED 6,false,false
ANTH 116A,ANTH 2,false,true
ANTH 138,ANTH 2,false,true
ANTH 147,ANTH 2,false,true
ANTH 167,ANTH 3,false,true
ANTH 167,ANTH 3S,false,true
BIOE 120B,BIOE 120A,false,true
BIOE 120B,ENGR 120A,false,false
CH E 141,CH E 110A,false,true
CH E 141,CH E 140A,false,true
CH E 146,CH E 140A,false,true
CH E 154,CH E 170,false,true
CH E 154,CH E 107,false,true
CH E 154,MAT 4B,false,false
CH E 154,MAT 6A,false,false
CH E 154,MAT 6B,false,false
CHEM 104,CH E 110A,true,false
CHEM 104,CH E 140A,true,false
CHEM 113AL,CHEM 113A,false,true
CHEM 143,CHEM 142A,false,true
CHEM 143,CHEM 142B,false,true
CHEM 143,CHEM 142C,false,true
CHEM 143,MCDB 108A,false,false
CHEM 143,MCDB 108B,false,false
CHEM 143,MCDB 108C,false,false
CHEM 163,CHEM 109A,false,true
CHEM 163,CHEM 109B,false,true
CHEM 163,CHEM 109C,false,true
CHEM 186,CHEM 173A,false,true
CH ST 109,CH ST 1A,false,true
CH ST 109,CH ST 1B,false,true
CH ST 109,CH ST 1C,false,true
CH ST 109,ANTH 2,false,false
CH ST 190,CH ST 1A,false,true
C LIT 34,FR 34,false,false
C LIT 107,WRIT 2,false,false
CMPSC 148,CMPSC 32,false,true
EARTH 141L,Earth Science - EARTH 141,false,false
EARTH 141L,EEMB 137,false,false
EEMB 140,MCDB 1A,true,false
EEMB 140,EEMB 2,true,true
EEMB 140,MCDB 1B,true,false
EEMB 140,EEMB 3,true,true
EEMB 140L,MCDB 1A,true,false
EEMB 140L,EEMB 2,true,true
EEMB 140L,MCDB 1B,true,false
EEMB 140L,EEMB 3,true,true
EEMB 140L,EEMB 140,false,true
EEMB 147,MCDB 1A,true,false
EEMB 147,MCDB 1B,true,false
EEMB 147,EEMB 2,true,true
EEMB 147,EEMB 3,true,true
EEMB 150A,MCDB 1A,true,false
EEMB 150A,EEMB 2,true,true
EEMB 150A,MCDB 1B,true,false
EEMB 150A,EEMB 3,true,true
EEMB 165,MCDB 1A,true,false
EEMB 165,MCDB 1B,true,false
EEMB 165,EEMB 2,true,true
EEMB 165,EEMB 3,true,true
ECON 191D,ECON 10A,false,true
ECON 191D,ECON 100A,false,true
ECON 191D,ECON 104A,false,true
ECE 136B,PHYS 5,false,false
ECE 136B,PHYS 5L,false,false
ENGL 110B,ENGL 110A,false,true
ENGL 132PR,WRIT 2,false,false
ENGL 132WE,WRIT 2,false,false
ENGL 134NA,WRIT 2,false,false
ENGL 141MC,WRIT 2,false,false
ENGL 149,WRIT 2,false,false
ENGL 149,WRIT 50,false,false
ENGL 149,WRIT 109,false,false
ENGL 149,ENGL 10,false,true
ENGL 171NH,WRIT 2,false,false
ENGL 171NH,WRIT 50,false,false
ENGL 171NH,WRIT 109,false,false
ENGL 171NH,ENGL 10,false,true
ENGL 187ML,WRIT 2,false,false
ENGL 187ML,WRIT 50,false,false
ENGL 187ML,WRIT 109,false,false
ENGL 187ML,ENGL 10,false,true
ENV S 147,MAT 3A,false,false
ENV S 147,MAT 34A,false,false
ENV S 147,ENV S 25,false,true
ENV S 147,CHEM 1A,false,false
ENV S 147,CHEM 1B,false,false
ENV S 147,ENV S 15A,false,true
ENV S 147,ENV S 15B,false,true
PHYS 138,PHYS 119B,false,true
FAMST 101A,MS 46,true,false
FAMST 101A,MS 70,true,false
FAMST 122NI,MS 46,false,false
FAMST 155NH,ES 46,false,false
FAMST 187CO,ES 46,false,false
FAMST 187FC,ES 46,false,false
FAMST 187FM,ES 46,false,false
ITAL 111,ITAL 101,false,true
ITAL 111,ITAL 102,false,true
FAMST 187GC,ES 46,false,false
FAMST 187RW,ES 46,false,false
SOC 152C,SOC 152A,true,true
SOC 152C,SOC 152B,true,true
FAMST 189JA,MS 46,false,false
FAMST 189JA,MS 70,false,false
FR 151F,FR 100,false,true
SPAN 8A,SPAN 2,false,true
SPAN 8B,SPAN 4,false,true
SPAN 8B,ME 4,false,false
SPAN 8B,SPAN 8A,false,true
SPAN 155B,SPAN 30,false,true
SPAN 155B,SPAN 102L,false,true
SPAN 186BI,SPAN 100,false,true
FR 151G,FR 101A,false,true
FR 151G,FR 101B,false,true
FEMST 121,MS 20,false,false
FEMST 121,MS 30,false,false
FEMST 121,MS 40,false,false
FEMST 121,MS 50,false,false
FEMST 121,MS 60,false,false
FEMST 121,MS 80,false,false
FR 151G,FR 101C,false,true
FR 151G,FR 104A,false,true
FR 151G,FR 104B,false,true
FR 151G,FR 104C,false,true
FR 151G,FR 104D,false,true
FR 151G,FR 104E,false,true
FR 151G,FR 104F,false,true
FR 154A,WRIT 2,false,false
GEOG 102,GEOG 3A,false,true
GEOG 102,GEOG 3,false,true
GEOG 102,GEOG 3B,false,true
GEOG 102,GEOG 4,false,true
GEOG 102,GEOG 115A,false,true
GEOG 142,GEOG 3,false,true
GEOG 142,GEOG 3A,false,true
GEOG 142,GEOG 3B,false,true
GEOG 142,GEOG 4,false,true
GEOG 142,ENV S 2,false,false
GEOG 142,ART 1,false,false
GEOG 142,CHEM 1A,false,false
GREEK 158,GREEK 102,false,true
HEB 2,HEB 1,false,true
HIST 107S,HIST 9,false,true
HIST 115R,HIST 115,false,true
HIST 115R,HIST 115X,false,true
HIST 115R,HIST 118A,false,true
HIST 115R,HIST 118B,false,true
HIST 115R,HIST 125,false,true
HIST 115R,HIST 130,false,true
HIST 117C,HIST 4B,false,true
HIST 151B,HIST 8,false,true
HIST 151Q,HIST 8,false,true
HIST 153M,HIST 8,false,true
HIST 153M,HIST 2B,false,true
HIST 153M,HIST 2C,false,true
HIST 153M,HIST 193F,false,true
HIST 153M,HIST 193M,false,true
HIST 167CA,HIST 17A,false,true
HIST 167CA,HIST 17B,false,true
HIST 175D,HIST 17A,false,true
HIST 175D,HIST 17B,false,true
HIST 175D,HIST 17C,false,true
EEMB 130,MCDB 1A,true,false
EEMB 130,MCDB 1B,true,false
EEMB 130,EEMB 2,true,true
EEMB 130,EEMB 3,true,true
EEMB 155CC,MCDB 1A,true,false
EEMB 155CC,MCDB 1B,true,false
EEMB 155CC,EEMB 2,true,true
EEMB 155CC,EEMB 3,true,true
HIST 178B,HIST 17A,false,true
GER 115B,GER 6,true,true
GER 115B,GER 101A,true,true
GER 115B,GER 101B,true,true
GER 115B,GER 101C,true,true
HIST 178B,HIST 17B,false,true
HIST 178B,HIST 17C,false,true
EARTH 117,ART 1,false,false
EARTH 117,ART 2,false,false
EARTH 117,GEOG 3B,false,false
EARTH 186,ART 2,true,false
EARTH 186,ART 3,true,false
EARTH 186,ART 104A,true,false
HIST 187A,HIST 2A,false,true
ANTH 118TS,ANTH 3,false,true
ANTH 118TS,ANTH 3S,false,true
ANTH 118TS,ES 45,false,false
ANTH 157L,ANTH 2,false,true
HIST 187A,HIST 2B,false,true
HIST 187A,HIST 2C,false,true
HIST 187A,HIST 9,false,true
HIST 187A,HIST 87,false,true
JAPANW 5,JAPAN 4,false,false
JAPANW 120B,JAPAN 120A,false,false
HIST 115X,HIST 4B,false,true
HIST 121D,HIST 4B,false,true
HIST 121D,HIST 9,false,true
LATIN 2,LATIN 1,false,true
ENGR 120A,CHEM 1B,true,false
ENGR 120A,MAT 6B,true,false
ENGR 120A,PHYS 3,true,false
CLASS 114,CLASS 50,false,true
LATIN 116,LATIN 102,false,true
LAIS 174,SPAN 102L,false,false
LAIS 174,SPAN 30,false,false
PHYS 20,MAT 2A,false,false
PHYS 20,MAT 3A,false,false
PHYS 20,MAT 3,false,false
LING 120,LING 20,false,true
MATH 119B,MAT 6B,true,false
MATH 119B,MAT 119A,true,false
MCDB 172,MCDB 1A,true,true
FR 104C,FR 100,false,true
FR 104C,FR 26,false,true
FR 147B,FR 101A,true,true
FR 147B,FR 101B,true,true
FR 147B,FR 101C,true,true
FR 147B,FR 104A,true,true
FR 147B,FR 104B,true,true
FR 147B,FR 104C,true,true
FR 147B,FR 104D,true,true
MCDB 172,EEMB 2,true,false
MCDB 172,MCDB 1B,true,true
MCDB 172,MCDB 101A,false,true
MUS 115,MUS 15,false,true
MUS 115,MUS 3A,false,true
MCDB 172,EEMB 129,false,false
MCDB 172,MAT 4A,false,false
ART 122PC,ART 22,false,true
ART 122PC,ART 7D,false,true
ART 122PC,ART 1A,false,true
RG ST 65D,RG ST 65C,false,true
RG ST 157G,RG ST 57F,false,true
RG ST 157G,RG ST 58D,false,true
RG ST 159D,RG ST 159A,false,true
RG ST 159D,RG ST 159B,false,true
RG ST 159D,RG ST 159C,false,true
RG ST 159L,RG ST 159D,false,true
RG ST 159L,RG ST 159E,false,true
RG ST 159L,RG ST 159F,false,true
WRIT 105S,WRIT 2,false,true
WRIT 105S,WRIT 2E,false,true
WRIT 105S,WRIT 2L,false,true
WRIT 109CS,WRIT 2,false,true
WRIT 109CS,WRIT 2L,false,true
WRIT 109CS,WRIT 2E,false,true
LING 131,LING 20,false,true
MCDB 172,MAT 108C,false,false
GREEK 154,GREEK 102,false,true
MUS 101B,MUS 5C,false,true
LATIN 115,LATIN 102,false,true
PHIL 150D,PHIL 100A,false,true
PHIL 150D,PHIL 100B,false,true
ENV S 100,ENV S 2,false,true
ENV S 100,ENV S 1,false,true
ENV S 100,ENV S 3,false,true
ENV S 100,MCDB 20,false,false
ENV S 100,EEMB 22,false,false
ENV S 100,MCDB 1A,false,false
ENV S 100,EEMB 2,false,false
ENV S 100,MCDB 1B,false,false
ENV S 100,EEMB 3,false,false
ENV S 120A,ENV S 2,false,true
ENV S 120A,ENV S 60,false,true
ENV S 120A,MCDB 20,false,false
ENV S 120A,EEMB 22,false,false
ENV S 120A,MCDB 1A,false,false
ENV S 120A,EEMB 2,false,false
ENV S 120A,CHEM 1A,false,false
ENV S 120A,CHEM 1B,false,false
ENV S 120A,ENV S 15A,false,true
ENV S 120A,ENV S 15B,false,true
ENV S 131,ENV S 1,false,true
ENV S 131,ENV S 2,false,true
ENV S 131,ENV S 3,false,true
ENV S 172,ENV S 1,false,true
ENV S 172,ENV S 2,false,true
ENV S 172,ENV S 3,false,true
MCDB 103H,MCDB 103,false,true
MCDB 151H,MCDB 151,false,true
SHS 122,ES 50,true,false
PHIL 150D,PHIL 100C,false,true
PHIL 150D,PHIL 100D,false,true
PHIL 150D,PHIL 100E,false,true
FAMST 124,ES 46,false,false
FAMST 187FT,ES 46,false,false
FAMST 187NP,ES 46,false,false
FAMST 189CD,MS 46,false,false
FAMST 189CD,MS 70,false,false
FAMST 189MM,MS 46,false,false
FAMST 189MM,MS 70,false,false
PHIL 150D,PHIL 100F,false,true
PHIL 161,PHIL 100B,false,true
PSTAT 109,MAT 34A,false,false
PSTAT 109,MAT 34B,false,false
PSTAT 109,MAT 2A,false,false
PSTAT 109,MAT 2B,false,false
PSTAT 109,MAT 3A,false,false
PSTAT 109,MAT 3B,false,false
PHIL 161,PHIL 100D,false,true
PHIL 161,PHIL 100E,false,true
PHIL 175A,PHIL 100A,false,true
PHIL 175A,PHIL 100B,false,true
ENGL 65AA,WRIT 2,false,false
ENGL 134BB,WRIT 2,false,false
ENGL 165AA,WRIT 2,false,false
ENGL 165PL,WRIT 2,false,false
ENGL 170IC,WRIT 2,false,false
PHIL 175A,PHIL 100D,false,true
CH ST 146,CH ST 1A,false,true
CH ST 146,CH ST 1B,false,true
CH ST 146,CH ST 1C,false,true
CH ST 169,CH ST 1A,true,true
CH ST 169,CH ST 1B,true,true
CH ST 169,CH ST 1C,true,true
CH ST 192HR,CH ST 1A,false,true
CH ST 192HR,CH ST 1B,false,true
CH ST 192HR,CH ST 1C,false,true
CH ST 195A,CH ST 1A,true,true
PHIL 175A,PHIL 100E,false,true
POL S 110ET,POL S 1,false,true
POL S 141,POL S 7,false,true
POL S 143,POL S 6,true,true
POL S 143,POL S 15,true,true
PSY 120,PSY 108,false,true
PSY 163BG,PSY 106,false,true
PSY 163BG,PSY 111,false,true
RG ST 159B,RG ST 159A,false,true
RG ST 159H,RG ST 159D,false,true
RG ST 159H,RG ST 159E,false,true
RG ST 159H,RG ST 159F,false,true
RUSS 101E,RUSS 6,false,true
SPAN 104,SPAN 100,false,true
SPAN 110B,SPAN 102L,false,true
SPAN 110B,SPAN 30,false,true
SPAN 131,SPAN 102L,false,true
SPAN 131,SPAN 30,false,true
SPAN 169,SPAN 102L,false,true
SPAN 169,SPAN 30,false,true
SPAN 174,SPAN 102L,false,true
SPAN 174,SPAN 30,false,true
SPAN 177,SPAN 16A,false,true
SPAN 177,SPAN 16B,false,true
SPAN 177,SPAN 25,false,true
SPAN 183EB,SPAN 102L,false,true
SPAN 183EB,SPAN 30,false,true
PSTAT 135,PSTAT 131,false,true
PSTAT 135,PSTAT 231,false,true
PSTAT 135,CMPSC 165B,false,false
PSTAT 135,CMPSC 9,false,false
PSTAT 135,CMPSC 16,false,false
ANTH 9,ANTH 5,false,true
ANTH 9,ANTH 7,false,true
ANTH 103,ANTH 5,false,true
ANTH 115,ANTH 2,false,true
ANTH 152,ENV S 1,false,false
ANTH 152,ENV S 3,false,false
ANTH 152,ANTH 2,false,true
ANTH 169,ANTH 5,false,true
ANTH 169,ANTH 7,false,true
ANTH 174,ANTH 2,false,true
ART 105TD,ART 12,false,true
ART 105TD,ART 1A,false,true
ART 105TD,ART 7C,false,true
ART 112,ART 14,false,true
ART 112,ART 1A,false,true
ART 112,ART 7B,false,true
CHEM 118,CHEM 113A,false,true
CHEM 118,CHEM 113B,false,true
CHEM 118,CHEM 113C,false,true
CHEM 118,CHEM 112A,false,true
CHEM 118,CHEM 112B,false,true
CHEM 118,CHEM 112C,false,true
CHEM 118,CHEM 150,false,true
CHEM 134,CHEM 129,false,true
CHEM 151,MCDB 108A,false,false
CHEM 151,CHEM 142A,false,true
CH ST 114,CH ST 1A,false,true
CH ST 114,CH ST 1B,false,true
CH ST 114,CH ST 1C,false,true
CH ST 124,CH ST 1A,false,true
CH ST 124,CH ST 1B,false,true
CH ST 124,CH ST 1C,false,true
CH ST 124,CH ST 124L,false,true
CH ST 124L,CH ST 124,false,true
CH ST 162,CH ST 1A,false,true
CH ST 162,CH ST 1B,false,true
CH ST 162,CH ST 1C,false,true
CH ST 162,CH ST 162L,false,true
CH ST 162L,CH ST 162,false,true
CHIN 125,CHIN 6,false,true
CHIN 185T,HIST 2A,false,false
CHIN 185T,HIST 2B,false,false
CHIN 185T,HIST 2C,false,false
CHIN 185T,HIST 80,false,false
CHIN 185T,CHIN 184A,false,true
CHIN 185T,CHIN 184B,false,true
CHIN 185T,CHIN 185A,false,true
CHIN 185T,CHIN 185B,false,true
CHIN 185T,EACS 4A,false,false
CHIN 185T,EACS 4B,false,false
CMPSC 171,CMPSC 130A,false,true
DANCE 164,DANCE 47F,false,true
DANCE 164,DANCE 56F,false,true
DANCE 167B,DANCE 50,false,true
DANCE 167B,DANCE 51,false,true
DANCE 167B,DANCE 151A,false,true
DANCE 167B,DANCE 167A,false,true
EARTH 102C,ART 114,true,false
EARTH 102C,ART 115,true,false
EARTH 105,ART 1,false,false
EARTH 105,ART 2,false,false
EARTH 105,ART 3,false,false
EARTH 105,ART 4,false,false
EARTH 113,MAT 3A,false,false
EARTH 113,MAT 3B,false,false
EARTH 113,MAT 34A,false,false
