id,acronym,first_name,last_name,department,difficulty,rating,take_again_percentage,tags,reviews_cnt,img_url
VGVhY2hlci01ODM1MzI=,,Subhash,Suri,Computer Science,2.9,5,100,"{Amazing lectures ,Respected,Clear grading criteria,Skip class? You won't pass.,Caring,Test heavy,Tough grader,Would take again,Inspirational,Accessible outside class}",25,https://www.cs.ucsb.edu/sites/default/files/styles/person_large_image/public/2020-03/new1_0.jpg?itok=ZNsJYCm0
VGVhY2hlci0xMDQyMDM0,,Fernando,Lopez-Alves,Sociology,2.2,3.9,50,"{Group projects,Skip class? You won't pass.,Hilarious,Clear grading criteria,Inspirational,Respected}",24,
VGVhY2hlci0xMDQyMDQ0,,.,Friedland Ro,Sociology,2.2,3.9,-1,"",5,
VGVhY2hlci0xMDQyOTEz,,Timothy,Mechlinski,Sociology,2.6,3.8,-1,"",19,
VGVhY2hlci0xMDQzMjU4,,John,Martinis,Physics,3.3,4.8,-1,"",3,
VGVhY2hlci0xMDQ0MzA2,,.,Maurseth,Languages,2.3,3.4,-1,"",6,
VGVhY2hlci0xMDQ3MDg4,,Erin,Putnam,Music,1.7,4.6,-1,"",6,
VGVhY2hlci0xMjYzNzUw,,Robert,Casas,Spanish,2.5,4.5,100,"{Gives good feedback,Inspirational,Caring}",2,
VGVhY2hlci0yODg0MjMz,SRA M,Misha,Sra,Computer Science,3,3.8,100,"{Group projects,Graded by few things,Tough grader,Amazing lectures ,Caring}",3,https://www.cs.ucsb.edu/sites/default/files/styles/person_large_image/public/2020-03/mishasra%20%281%29.jpg?itok=GmFkHf5K
VGVhY2hlci0xMjY2MDQz,,Austin,Somers,Philosophy,2.3,4.4,-1,"{Get ready to read,Amazing lectures ,Would take again,Gives good feedback,Inspirational,Hilarious}",9,
VGVhY2hlci0xMjY2Mzc4,,Anja,Rivera,Science,0,0,-1,"",0,
VGVhY2hlci0xMjY3MDU1,,Lulezim,Traga,Writing,4,1.9,-1,"",4,
VGVhY2hlci0xMDQ2MzMz,,Jianwen,Su,Computer Science,3.9,2.1,38,"{Group projects,Lots of homework,Tough grader,Graded by few things,Get ready to read,EXTRA CREDIT,Beware of pop quizzes,Lecture heavy,Test heavy}",30,https://www.cs.ucsb.edu/sites/default/files/styles/person_large_image/public/2020-02/Picture1_17.png?itok=7tiEWD93
VGVhY2hlci0xNzMwMDA5,,David,Lum,Chemistry,3.8,3,-1,"",4,https://www.chem.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Lum%2C%20David.jpg?itok=rgggKi9P
VGVhY2hlci0yNjM5MTY=,,Robert,Renehan,Classics,2.3,5,-1,"{Participation matters,Inspirational,Respected}",11,
VGVhY2hlci0yNjQyNjQ5,,Karen,Bogart,Business,3,4,100,"{Participation matters,Group projects,Lecture heavy}",1,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Karen_Bogart.jpg?itok=3oWKfbPV
VGVhY2hlci04NTI1MDQ=,JOHNSON J K,Jennifer,Johnson,Writing,2.1,4.9,100,"{Respected,Clear grading criteria,Gives good feedback,Inspirational,Amazing lectures ,Lots of homework,Caring,Accessible outside class}",30,
VGVhY2hlci0xMDQ3ODYw,,Ines,Telemantez,Religion,1,4.5,-1,"",1,
VGVhY2hlci0xMDUxOTE1,,Ted,Eckmann,Geography,4.2,4.3,-1,"",9,
VGVhY2hlci0xMDU4MjM2,,Megan,Fernandes,English,2.2,4.4,-1,"{Would take again,Inspirational,Hilarious}",14,
VGVhY2hlci0xNjQ4NDQz,STRUKOV D B,Dmitri,Strukov,Electrical & Comp. Engineering,3,4.1,100,"{Get ready to read,EXTRA CREDIT,Tough grader,Participation matters,Amazing lectures ,Clear grading criteria,Would take again,Inspirational,Beware of pop quizzes,Respected}",7,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/strukov5x5.jpg?itok=CS94zFhR&c=cb3cee4cfe8fc30a39639820a30eb74d
VGVhY2hlci0xMDcxNDM3,,Amelia,Leon-Aguirre,Languages,1.7,4.5,-1,"",3,
VGVhY2hlci0xOTY4NTcx,MACLEAN R B,Rose,MacLean,Classics,2.3,5,100,"{Clear grading criteria,Caring,Tough grader,Hilarious,So many papers,Lecture heavy,Graded by few things}",3,https://www.classics.ucsb.edu/wp-content/uploads/2017/01/Rose-MacLean.jpg
VGVhY2hlci0xMDczMDE2,,Bradley,Hacker,Geology,2.6,4.1,-1,"{Hilarious,Tough grader,Tests? Not many,Would take again,Respected}",7,
VGVhY2hlci0yOTA2ODM0,,Stephen,Wilson,Engineering,0,0,-1,"",0,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Stephen%20Wilson_0.jpg?itok=VtMYxPxW&c=7d80b70944cd0f52a7fc33ab4c97457c
VGVhY2hlci0xMDczOTkx,,Hugh,O'Neil,Physics,2.5,4.2,-1,"{Would take again,Gives good feedback}",10,
VGVhY2hlci0yNjAzMjU1,,Sho,Takatori,Chemical Engineering,4,5,100,"{Gives good feedback,Lots of homework,Accessible outside class}",1,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Takatori_Sho.jpeg?itok=acQugorB&c=e6255bc4befa65882a6210694d68f506
VGVhY2hlci0xMDgwMjE5,,Thomas,Koch,Economics,3.8,2.3,-1,"",40,
VGVhY2hlci0xMDgxMDUy,,Peggy,Cotter,Biology,4.3,2.6,-1,"",9,
VGVhY2hlci0xMDgyMjc5,,Carlos,Nash,Languages,1.4,5,100,"{Hilarious,Caring,Amazing lectures ,Get ready to read,Skip class? You won't pass.,Clear grading criteria,Inspirational,Lecture heavy,Accessible outside class}",8,
VGVhY2hlci0xMDgyODM4,,Heidi,Hoechst,Law,3,3.8,-1,"",2,
VGVhY2hlci0xMDgyODQ5,,Stephen,Long,Engineering,4.5,2.8,-1,"",2,
VGVhY2hlci0xMDg0Njg4,,Chetan,Pahlajani,Mathematics,1.9,3.8,-1,"",21,
VGVhY2hlci0xMDg0ODM3,,Malia,Roberson,Music,3.1,3.4,-1,"",11,
VGVhY2hlci0yMjYyMg==,,Andrew,Teel,Engineering,3.8,4.3,100,"",6,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/AndrewTeel2.jpg?itok=LNaWoeKj&c=c6dc4c65e3ace1833f1bb340233e3ff1
VGVhY2hlci0yNjIwNjQ0,TSAI G T,Geoffrey,Tsai,Mechanical Engineering,2.8,5,100,"{Group projects,Gives good feedback,Inspirational,Participation matters,EXTRA CREDIT,Lots of homework,Caring,Respected}",5,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Tsai_Geoffrey.jpg?itok=dObe3Scn&c=7d80b70944cd0f52a7fc33ab4c97457c
VGVhY2hlci0xMDg3MTQ5,,Gloria,Galindo,Literature,4.8,1.8,-1,"",8,
VGVhY2hlci0xMDkxMzU5,,James,Moody,Sociology,0,0,-1,"",0,
VGVhY2hlci0xMDk0NDIw,,Mira,Rai,Art History,2,4.5,-1,"",1,
VGVhY2hlci0xMjY3MDYy,,Emily,Carman,Film,3,4.3,-1,"",2,
VGVhY2hlci0yMTA1NTk2,SUSKO T G,Tyler,Susko,Mechanical Engineering,2.7,3.1,50,"{Respected,Accessible outside class,Gives good feedback,Caring,Tough grader,Group projects,Lots of homework,Hilarious}",11,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Susko%20Tyler.jpg?itok=vwi0qktG&c=f9c3bd0d66111a60a20e3d3605e5c284
VGVhY2hlci0zMzEzMDg=,,Ambuj,Singh,Computer Science,3.8,2.5,38,"{Tough grader,Lots of homework,Get ready to read,Caring,Respected,Lecture heavy,Graded by few things,Accessible outside class}",22,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Ambuj%20Singh.jpg?itok=dL04LnrV&c=7d80b70944cd0f52a7fc33ab4c97457c
VGVhY2hlci03NjgzNDI=,,John J.,Shynk,Engineering,2.5,3.8,-1,"",6,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/John%20Shynk.jpg?itok=elAtEvFz&c=d3dc7ff652b829df9cb459cefeba8aee
VGVhY2hlci0yNTgzNjM1,SALEM L G,Loai,Salem,Electrical & Comp. Engineering,3.1,4,88,"{Lots of homework,Tough grader,Amazing lectures ,Gives good feedback,Caring,Respected,EXTRA CREDIT,Inspirational,So many papers,Lecture heavy,Test heavy,Accessible outside class}",10,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Loai.png?itok=EPuglsh8&c=9fd21550a6d944bac01a4fe34c84a061
VGVhY2hlci0xMjY1OQ==,HARRIS D R,David,Harris,Science,2.9,2.5,-1,"",51,
VGVhY2hlci0xMjU0Mjk3,,Claudine,Michel,African-American Studies,3.2,3.3,-1,"",5,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/claudine_michel.jpg?itok=FSB7ibBT
VGVhY2hlci0xNTA2MA==,,Claudio,Campagnari,Physics,3.1,3.4,100,"{Caring,Participation matters,Clear grading criteria,Lots of homework,Hilarious,Lecture heavy,Test heavy,Graded by few things}",38,https://www.physics.ucsb.edu/sites/default/files/styles/medium_square/public/2022-05/claudio.jpg?h=4fdb0adf&itok=MFQKaCZb
VGVhY2hlci00MjY3NDc=,,Daniel,Morse,Biology,3,4,-1,"",4,https://www.mcdb.ucsb.edu/sites/default/files/styles/medium_square/public/2018-12/dan-morse.jpg?h=5d8831ae&itok=HtXtRZSB
VGVhY2hlci0xMDc1MDc=,,Giles,Gunn,Global Studies,3.1,2.9,33,"{Get ready to read,Beware of pop quizzes,Inspirational,Lecture heavy,Tough grader,Skip class? You won't pass.,Clear grading criteria,Would take again,Caring,Respected}",81,https://www.english.ucsb.edu/wp-content/uploads/2021/11/gile_gunn2.jpg
VGVhY2hlci0yMzQ0Ng==,,Jon,Sonstelie,Economics,3.6,3.4,100,"{Tough grader,Skip class? You won't pass.,Get ready to read,Clear grading criteria,Participation matters,Tests are tough,Amazing lectures ,Respected,Tests? Not many,Inspirational,Caring}",168,
VGVhY2hlci0yNTgwNQ==,,Graham,Budgett,Fine Arts,3.3,3.6,-1,"{Participation matters,Tests? Not many,Would take again}",7,
VGVhY2hlci0zNzAyNQ==,,Rich,Watson,Economics,3.9,3.2,-1,"{Tough grader,Skip class? You won't pass.,Would take again,Tests are tough,Amazing lectures ,Get ready to read,Hilarious,Respected,Lecture heavy}",99,
VGVhY2hlci0zNzQ1Mw==,,Burleigh,Wilkins,Philosophy,2.7,2.9,-1,"",32,
VGVhY2hlci0xMjMxMzk5,PENNATHUR S,Sumita,Pennathur,Mechanical Engineering,3.6,4.1,-1,"{Tough grader,Respected}",9,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Pennathur_0.jpg?itok=CuVHN4H0&c=7d80b70944cd0f52a7fc33ab4c97457c
VGVhY2hlci0zODYwNA==,,David,Hilbert,Mathematics,4.3,3.7,-1,"",9,
VGVhY2hlci0zNjMzNTY=,GENOVA G L,Gina,Genova,Writing,3.3,4.6,100,"{Gives good feedback,Tough grader,Caring,Accessible outside class,Clear grading criteria,Amazing lectures ,Inspirational,Respected}",46,
VGVhY2hlci0xMDkzMjU1,,Douglas,Eardley,Physics,1.3,4.3,67,"{Gives good feedback,Caring,Respected,Lots of homework}",22,
VGVhY2hlci01NDA2MDE=,,Umesh,Mishra,Engineering,4.3,4.4,100,"{Amazing lectures ,Inspirational,Respected}",6,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/mishra.jpg?itok=sK3l9Jmg&c=f8d5e03d659ab7b1a21861db40360256
VGVhY2hlci0xMDk3NjUw,,Neda,Maghbouleh,Sociology,2.7,4.5,-1,"",3,
VGVhY2hlci0xMDk5OTQ1,,Kevin,Hooge,Writing,1.3,4.3,-1,"",3,
VGVhY2hlci01MzgzNjU=,MEINHART C,Carl,Meinhart,Engineering,3.5,4.6,100,"{Respected,Inspirational,Caring,Tough grader,Participation matters,Clear grading criteria,Gives good feedback,Lots of homework,Test heavy,Accessible outside class}",21,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Meinhart2-web.jpg?itok=S6WsOydG&c=7d80b70944cd0f52a7fc33ab4c97457c
VGVhY2hlci0xMTAxMjQ1,,Kathy,Meizel,Music,0,0,-1,"",0,
VGVhY2hlci0xMTAxMzU4,,Yugen,Shu,Mathematics,3.2,2.1,-1,"",23,
VGVhY2hlci0xMTAxMzU5,,Pawel,Gladki,Mathematics,2.8,2.1,-1,"",8,
VGVhY2hlci0xMTAyNDMx,,Martin,Stokes,History,1.5,3.7,-1,"",13,
VGVhY2hlci0xMTAyNzU5,,Lisa,Avery,Writing,3.4,3.3,-1,"",21,
VGVhY2hlci0xMjY4MjE1,,Aurelie,Chevant,Languages,1.2,5,-1,"",6,
VGVhY2hlci0xMjcwNjM3,,Kevin,Chiou,Physics,2,4.3,-1,"",2,
VGVhY2hlci0xMjczNjY0,,Benjamin,Monreal,Physics,3.2,3.1,0,"{Skip class? You won't pass.,Lots of homework,Tough grader,Get ready to read,Respected,Amazing lectures ,Beware of pop quizzes,Lecture heavy}",17,
VGVhY2hlci00MTMyODQ=,,Jeff,Moehlis,Engineering,3.3,4.6,75,"{Amazing lectures ,Hilarious,Caring,Respected,Participation matters,Gives good feedback,Get ready to read,Clear grading criteria,Lots of homework,Graded by few things,Accessible outside class}",22,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Moehlis3.jpg?itok=m6PfPLwW&c=7d80b70944cd0f52a7fc33ab4c97457c
VGVhY2hlci0xMjc2NDMy,,Mustafa,Khammash,Mechanical Engineering,3.5,5,-1,"",2,
VGVhY2hlci0xMjc5MjE1,,Brett,Hartman,Geography,2.7,2.7,0,{Lecture heavy},14,
VGVhY2hlci0xMjg4ODU5,,Alison,Crossley,Sociology,1.8,4.6,-1,"",4,
VGVhY2hlci0yMDQzNzk=,PENLEY C,Constance,Penley,Film,2.4,3.8,63,"{Respected,Participation matters,Skip class? You won't pass.,Group projects,So many papers,Tough grader,Get ready to read,Amazing lectures ,Inspirational,Caring,Lecture heavy,Graded by few things}",20,https://www.femst.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Penley-Constance_0002.jpg?itok=OmwUmTwk
VGVhY2hlci0yNjc0MTg5,RICHARDSON C,Chris,Richardson,Biology,3.4,4.6,93,"{Accessible outside class,Caring,Lecture heavy,Clear grading criteria,Skip class? You won't pass.,Gives good feedback,Respected,Test heavy,Graded by few things}",14,https://www.mcdb.ucsb.edu/sites/default/files/styles/medium_square/public/2019-03/chris-richardson.jpg?h=8ffc3cf1&itok=BQMFRSRp
VGVhY2hlci01NzUwMjA=,,Gina,Vallis,Writing,2.1,4.6,-1,"{Gives good feedback,Participation matters,Inspirational,Caring,Respected}",35,https://www.writing.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/vallis_g.jpg?itok=n38bRHvn
VGVhY2hlci0zNjQ4Mjk=,MAYER R E,Richard,Mayer,Psychology,2.5,3.8,64,"{Caring,Get ready to read,Beware of pop quizzes,Skip class? You won't pass.,Lecture heavy,Tough grader,Clear grading criteria,Gives good feedback,Participation matters,Would take again,Inspirational,Test heavy,Graded by few things,Accessible outside class}",38,https://psych.ucsb.edu/sites/default/files/styles/max_325x325/public/images/people/Faculty%20-%20Rich%20Mayer.jpg?itok=fEFSQqtb
VGVhY2hlci0xMjY4NQ==,,Petra,Van Koppen,Chemistry,3.4,4.1,46,"{Lots of homework,Skip class? You won't pass.,Tough grader,Clear grading criteria,So many papers,Respected,Test heavy,Graded by few things,Accessible outside class,Gives good feedback,Inspirational,Caring,Lecture heavy,Get ready to read,Tests are tough,Group projects,Amazing lectures }",248,https://www.chem.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Petra-Von-Koppen_002_WEB.jpg?itok=3oXB-k8Y
VGVhY2hlci00NzUyMg==,,Aaron,Ullrey,English,4.1,3.3,75,"{Get ready to read,Lecture heavy,Gives good feedback,Hilarious,Lots of homework,So many papers,Caring,Tough grader,Participation matters,EXTRA CREDIT,Amazing lectures ,Beware of pop quizzes}",18,
VGVhY2hlci0xMzc3ODE3,,Eckart,Meiburg,Mechanical Engineering,3,3.7,0,"",3,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Meiburg%25202014.jpg?itok=B_qPsqn_&c=7d80b70944cd0f52a7fc33ab4c97457c
VGVhY2hlci05MjE3MTM=,MCMEEKING R M,Robert,McMeeking,Mechanical Engineering,3.6,3.5,100,"{Tough grader,Skip class? You won't pass.,Lots of homework,Tests are tough,Amazing lectures ,Hilarious}",8,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/McMeeking%20Robert.jpg?itok=asgrpDa8&c=f2c8351f08dab735f6c78c0a863c6aa0
VGVhY2hlci0yOTM4Mzc4,MAJEDI M,Maryam,Majedi,Computer Science,5,2.3,100,"{Tough grader,Test heavy,Graded by few things,Accessible outside class,Participation matters,Lecture heavy,Amazing lectures ,Lots of homework,Hilarious,Caring,Respected,Online Savvy}",29,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Majedi_Maryam.png?itok=xl46QK9t&c=6ea71d5629e54ebd1b5c03843c843a62
VGVhY2hlci01NDY4Ng==,,Zaragosa,Vargas,History,1.9,4.4,-1,"{Get ready to read,Skip class? You won't pass.,Lecture heavy}",13,
VGVhY2hlci0yODQ3MDQy,,Upamanyu,Madhow,Electrical & Comp. Engineering,0,0,-1,"",0,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Upamanyu%20Madhow.jpg?itok=TsA1YJ25&c=e378aea35bc97b262089c64f8f489362
VGVhY2hlci0yODkyNDc4,LIAO B,Bolin,Liao,Engineering,3,5,100,{Amazing lectures },1,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/Liao_Bolin.jpg?itok=kmqddLDQ
VGVhY2hlci01NDgyNw==,,Albert,Lindemann,History,4.2,3.1,0,"{Tough grader,Test heavy,Skip class? You won't pass.,Inspirational,Graded by few things}",42,
VGVhY2hlci01OTAyMQ==,,Doug,Morgan,Economics,4.4,2.1,-1,"{Tough grader,Participation matters,Skip class? You won't pass.}",50,
VGVhY2hlci0xNDk5ODQ=,,Leo,Cabranes-Grant,Languages,2.6,4,100,"{Hilarious,Amazing lectures ,Inspirational,Caring,Tough grader,Get ready to read,Participation matters,Clear grading criteria,Would take again,Gives good feedback}",27,
VGVhY2hlci0yODQzMDQ=,KRUT R M,Robert,Krut,Writing,2.5,5,93,"{Gives good feedback,Caring,Clear grading criteria,Participation matters,Group projects,Hilarious,Inspirational,Respected,Accessible outside class,Tough grader,Amazing lectures ,Would take again,Graded by few things}",72,https://www.writing.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Krut.jpg?itok=2euKeie7
VGVhY2hlci0yNDUwNzY2,WILLIAMS A M,Alison,Williams,Writing,3,4,90,"{Gives good feedback,Lots of homework,Caring,Get ready to read,Clear grading criteria,So many papers,Respected,Lecture heavy,Skip class? You won't pass.}",13,https://www.writing.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/williams.jpg?itok=yFHBVZvv
VGVhY2hlci0yNTk3OTUz,WEBBER M A,Martha,Webber,Writing,2.9,5,100,"{Accessible outside class,Gives good feedback,Inspirational,Caring,Respected,Clear grading criteria,Tough grader,Group projects,Hilarious,Online Savvy}",11,https://www.writing.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/IMG_0433a.jpg?itok=c3Z9cISw
VGVhY2hlci0xODg2MzU2,WARWICK N L,Nicole,Warwick,Writing,2.3,4.8,95,"{Gives good feedback,Caring,Clear grading criteria,Inspirational,Respected,Would take again,Accessible outside class,Participation matters,Group projects,Amazing lectures }",28,https://www.writing.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/warwick.jpg?itok=y0imVQ9i
VGVhY2hlci0xNTM5ODc=,,Shirley,Lim,English,2.7,3.8,0,"{Tough grader,Get ready to read,Lots of homework}",27,
VGVhY2hlci0yNTIwNjcy,SAUR E H,Elizabeth,Saur,Writing,3,5,100,"{Gives good feedback,Caring,Accessible outside class,Clear grading criteria,Participation matters,Inspirational,Group projects,Respected,Amazing lectures ,So many papers}",29,https://www.writing.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/beth_saur.jpg?itok=uYzZCFr8
VGVhY2hlci0xNjE1ODg5,,Armen,Zakarian,Chemistry,2.9,4.5,92,"{Get ready to read,Clear grading criteria,Caring,Test heavy,Skip class? You won't pass.,Graded by few things,Accessible outside class,Participation matters,Amazing lectures ,Would take again,Lots of homework,Respected,Lecture heavy}",16,https://www.chem.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/zakarian_new.jpg?itok=xmHuvT1D
VGVhY2hlci0xNTc0MTk=,,Paul,Portuges,Film,1.8,4.1,-1,"{Amazing lectures ,Tests? Not many,Caring}",14,
VGVhY2hlci0yNDEyMTM=,,Hua,Lee,Engineering,3.4,3.1,100,"{Tough grader,Get ready to read,Skip class? You won't pass.,Tests are tough,Hilarious}",29,https://engineering.ucsb.edu/sites/default/files/styles/people_thumb_small/public/people/images/HuaLee-website.jpg?itok=LbfGNAqq&c=075c0f3eaf16dd2fd56853369fe0a626
VGVhY2hlci0xNTc0MjU=,,Jon,Snyder,Literature,3.4,4.2,100,"{Would take again,Caring,Tough grader,Get ready to read,Participation matters,Gives good feedback,Respected,Tests are tough,Amazing lectures ,Clear grading criteria,Inspirational}",31,
VGVhY2hlci0xMTU5NDc4,,Sarah,Gaulin,Anthropology,0,0,-1,"",0,
VGVhY2hlci0xMTYyNjI2,,Robert,Sulway,Mathematics,3.5,2.8,-1,"",19,
VGVhY2hlci0yMTE5Mjk2,MONTELL C,Craig,Montell,Biology,4.5,5,100,"{Skip class? You won't pass.,Amazing lectures ,Lecture heavy}",2,https://www.mcdb.ucsb.edu/sites/default/files/styles/medium_square/public/2018-12/craig-montell.jpg?h=5e17275d&itok=t9AgaN2E
VGVhY2hlci0xOTU3MTY4,MONTELL D J,Denise,Montell,Biology,3.5,3.5,38,"{Skip class? You won't pass.,Lecture heavy,Amazing lectures ,Test heavy,Tough grader,Get ready to read,Clear grading criteria,Gives good feedback,Respected,Graded by few things,Accessible outside class,Online Savvy}",14,https://www.mcdb.ucsb.edu/sites/default/files/styles/medium_square/public/2018-12/denise-montell.jpg?h=ae8fc575&itok=HysxEz4G
VGVhY2hlci0yNTcyMTc3,,Alicia,Boswell,Art,3.8,3.3,71,"{Lecture heavy,Tough grader,EXTRA CREDIT,Clear grading criteria,Test heavy,Participation matters,Skip class? You won't pass.,Lots of homework,Caring,Graded by few things}",12,https://www.arthistory.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/boswell_pic.jpg?itok=P4MmuYa4
VGVhY2hlci0yNjU1Mzc=,,Ann,Holms,Writing,1.6,4,100,"{Gives good feedback,Tests? Not many,Would take again,Clear grading criteria,Inspirational,Lots of homework,Tough grader,Participation matters,Skip class? You won't pass.,Group projects,Hilarious,Respected}",38,
VGVhY2hlci0yNzEyNTE3,,Mohammadreza,Mirzaei,Art,3.8,4.8,100,"{Clear grading criteria,Inspirational,Amazing lectures ,Caring}",3,https://www.arthistory.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/mirzaei_pic_0.jpg?itok=eBmcxC8V
VGVhY2hlci0yNzAxNTU=,,Janos,Englander,Statistics,3.4,1.9,-1,{Hilarious},29,
VGVhY2hlci0xMDc2ODU2,,Ulrich,Keller,Art History,2.8,3,100,"{Would take again,Skip class? You won't pass.,Amazing lectures ,Lecture heavy}",16,https://www.arthistory.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/people_haa_28.png?itok=VGeC9ydP
VGVhY2hlci0yNDgzNTI2,STEIN D A,Daniel,Stein,Theater,2,5,100,"{Amazing lectures ,Inspirational,Hilarious}",1,https://www.theaterdance.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/Daniel%20Stein.jpg?itok=p57CriXr
VGVhY2hlci0yNzY1MzIx,,Brooke,Smiley,Art,0,0,-1,"",0,https://www.theaterdance.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/brooke%20headshot%202019%2Clondon6crop.jpeg?itok=Gs-M59JY
VGVhY2hlci0yNzE0NjU=,,Apostolos,Athanassakis,Classics,1.6,4.4,-1,"",71,
VGVhY2hlci0yNzU3ODU=,,Leeann,Kryder,Economics,2.1,4.3,100,"{Caring,Group projects,Gives good feedback,Respected,Clear grading criteria,Would take again,Inspirational,Lots of homework,Accessible outside class}",28,
VGVhY2hlci0yODA3NTM=,,Garay,Menicucci,History,2.7,3.4,100,{Gives good feedback},28,
VGVhY2hlci0zNTQ2NDc=,,Mashey,Bernstein,Writing,3.9,3.8,50,"{Tough grader,Gives good feedback,Get ready to read,Lots of homework,Respected,Tests are tough,Would take again}",58,
VGVhY2hlci00NTgyMjk=,DONELAN J H,James,Donelan,Writing,3.8,4.4,82,"{Gives good feedback,Get ready to read,Participation matters,Clear grading criteria,Tough grader,Caring,Inspirational,Graded by few things,Respected,So many papers,Skip class? You won't pass.,Group projects,Amazing lectures ,Lots of homework,Lecture heavy,Test heavy,Accessible outside class}",91,https://www.writing.ucsb.edu/sites/default/files/styles/people_node/public/people/photo/James%20Don.png?itok=cu51aFag
